480	302
421	112
178	115
355	358
44	7
236	295
173	239
464	212
194	383
139	198
370	326
265	365
59	365
242	249
313	95
278	365
495	83
116	366
255	291
228	338
13	149
52	23
327	173
496	4
342	381
54	22
397	379
436	467
303	455
353	365
146	83
181	95
9	250
391	129
101	365
294	44
261	300
78	48
292	246
137	0
273	241
198	369
114	250
356	298
52	99
19	205
255	146
369	423
389	87
372	366
107	242
129	44
107	296
82	315
328	140
52	81
284	326
9	272
99	108
24	369
365	14
236	177
146	322
81	233
175	81
499	76
467	202
388	295
324	84
235	288
81	13
347	110
496	177
205	365
257	315
48	443
336	171
86	203
159	407
322	365
411	35
173	383
114	257
235	119
65	390
29	159
347	399
278	498
88	324
180	219
386	43
42	146
250	146
134	166
291	283
279	352
378	114
314	329
467	247
117	268
415	288
391	288
312	268
66	93
15	107
432	284
263	315
370	342
130	198
35	217
390	492
214	60
268	408
350	362
5	275
391	27
329	365
199	358
92	397
85	194
411	113
252	304
402	471
35	242
201	60
31	102
275	300
410	298
188	463
362	54
339	365
359	21
84	365
115	238
386	68
237	23
365	443
385	495
384	390
174	398
78	420
312	101
454	202
201	166
290	365
350	300
29	288
365	13
327	455
387	384
492	284
363	115
93	440
115	130
108	250
420	12
439	101
284	192
15	46
56	348
131	35
20	171
81	365
81	433
245	238
275	108
118	324
194	19
157	365
389	365
190	365
202	238
317	338
250	88
336	268
428	467
214	91
250	324
140	159
275	29
380	449
381	341
383	365
10	250
414	365
148	114
218	99
465	149
438	41
181	384
242	229
201	0
195	328
255	275
324	326
146	130
0	460
297	172
440	370
341	365
462	54
476	333
291	381
198	294
166	70
300	268
49	372
81	81
19	122
358	326
95	371
244	252
223	319
386	198
61	72
250	51
325	365
217	92
325	261
70	57
56	343
130	422
286	222
6	467
94	365
458	210
254	458
193	374
416	291
378	275
430	130
113	176
415	478
328	371
265	312
216	405
34	163
116	372
408	203
484	319
114	365
365	258
130	213
496	81
320	114
349	319
77	234
50	1
166	365
235	15
340	39
65	284
256	31
138	50
358	35
408	171
24	131
43	412
23	365
302	54
388	300
344	275
499	194
469	229
455	327
344	305
325	371
358	102
10	101
30	178
303	269
1	101
332	12
478	27
111	368
262	365
376	247
340	13
310	235
268	229
476	215
298	452
7	191
443	274
283	365
374	78
198	288
288	160
116	159
17	484
411	429
11	479
85	252
294	67
381	202
329	110
347	327
385	88
15	157
370	213
247	247
451	400
386	342
107	35
95	294
443	294
103	332
93	465
410	191
180	362
137	423
431	434
133	177
375	35
163	171
283	110
292	313
328	438
90	130
252	72
329	426
50	350
243	12
472	23
72	101
472	149
247	362
54	228
83	160
6	456
372	274
297	193
475	49
312	283
302	191
195	489
192	459
336	304
285	365
411	359
362	107
394	228
478	294
340	95
23	191
41	245
375	366
9	242
92	41
466	13
62	488
199	3
278	381
214	12
166	381
48	325
452	339
408	415
19	498
422	81
485	130
101	229
447	243
107	27
39	425
478	354
263	176
284	314
495	326
0	467
253	405
231	375
2	484
209	132
478	366
286	341
47	170
242	101
161	340
346	70
294	490
203	48
187	77
251	205
416	365
190	300
339	291
34	299
366	484
346	366
320	275
346	52
410	70
487	33
222	89
371	44
386	365
117	61
407	78
291	159
486	101
19	86
24	101
121	275
324	251
139	170
215	238
283	35
246	253
81	380
15	78
170	196
495	3
320	27
468	81
81	294
212	308
51	315
329	60
324	428
411	291
93	475
429	365
83	371
460	270
371	78
455	161
450	93
288	72
462	318
312	365
478	486
217	148
390	8
166	139
296	250
165	243
130	117
484	338
397	348
296	379
137	186
252	110
283	198
320	174
478	165
203	243
291	420
398	365
484	99
475	146
218	205
56	65
336	126
284	93
59	151
381	51
398	90
162	15
350	114
332	72
361	15
91	267
23	283
27	161
354	253
77	456
188	21
215	165
300	494
35	239
48	456
15	268
157	356
288	196
283	314
350	102
58	294
262	180
178	319
411	166
336	247
131	67
386	93
142	60
121	150
198	371
366	228
281	298
328	184
369	268
236	232
350	356
238	35
385	408
419	233
443	424
170	432
236	252
92	365
268	41
439	6
494	217
31	292
123	499
333	50
42	300
81	137
78	150
347	228
320	429
351	449
486	438
91	376
461	217
246	365
62	67
30	340
172	313
298	494
308	281
291	340
428	275
325	391
349	25
291	365
443	35
27	19
212	137
353	481
386	487
106	408
238	146
160	465
333	0
229	342
23	33
455	19
326	12
355	92
483	346
0	12
422	20
451	229
201	217
329	236
284	497
475	365
178	137
141	371
236	336
467	425
432	369
27	131
222	41
31	300
332	365
12	96
460	13
447	261
2	0
15	381
81	467
347	468
380	365
229	96
113	333
2	279
443	81
468	130
456	363
161	219
15	460
467	231
289	130
433	102
394	48
23	484
115	460
178	358
499	356
324	313
344	356
0	315
165	198
126	101
118	60
260	499
293	95
234	52
21	250
478	484
188	181
443	121
238	480
383	51
77	87
334	99
94	275
493	9
228	445
400	365
23	47
59	233
35	229
232	14
66	96
40	475
402	241
455	44
151	247
116	71
344	365
255	391
91	29
74	422
221	419
469	340
238	395
248	467
263	87
175	365
30	320
440	275
334	396
347	13
334	250
243	408
371	29
52	229
146	42
138	257
292	178
334	193
407	365
81	121
35	365
369	110
278	298
495	455
378	96
118	319
339	338
198	265
340	121
336	422
194	282
95	263
295	289
281	25
432	99
245	457
291	300
236	14
214	284
235	206
292	39
483	275
95	340
77	52
198	231
350	495
405	137
68	365
378	241
256	2
88	288
123	422
252	159
275	224
494	412
175	63
365	319
165	420
222	317
423	408
194	291
2	170
386	440
402	194
106	475
429	197
149	316
496	92
13	193
283	490
204	29
416	238
303	94
263	365
284	275
114	42
302	408
356	275
439	346
51	170
353	258
13	48
371	499
131	365
99	284
146	196
415	276
349	359
137	263
465	371
416	0
402	219
288	408
295	365
431	194
207	352
283	300
141	250
357	81
433	291
250	161
59	295
478	476
109	87
334	194
11	213
361	391
87	376
496	471
496	467
228	228
41	228
262	101
205	285
298	112
369	198
44	71
252	196
92	1
280	365
178	365
369	34
334	383
44	340
138	438
336	19
273	205
411	436
439	291
274	215
134	192
82	346
460	139
269	338
346	365
242	12
209	294
400	23
388	288
320	281
291	369
483	219
209	177
494	41
356	70
228	455
6	326
92	340
160	58
201	181
283	366
121	19
166	205
496	13
171	360
464	324
36	401
427	363
341	161
312	376
375	279
207	298
439	205
173	210
407	146
336	300
349	201
362	388
376	205
344	117
431	181
275	154
388	102
452	112
468	205
407	41
425	44
171	176
205	356
121	265
202	121
198	35
457	422
111	96
3	110
369	300
201	302
212	332
137	193
476	134
326	212
67	2
232	19
261	228
131	121
250	121
361	365
211	278
337	278
1	181
359	149
450	288
116	54
371	125
215	340
19	242
130	365
394	41
238	198
167	389
12	300
370	95
466	247
77	426
274	320
106	499
328	277
195	485
37	166
439	275
250	253
138	365
471	78
90	222
445	233
201	457
198	41
429	246
324	288
7	430
1	365
82	332
281	121
283	166
133	306
250	262
163	442
88	203
472	288
250	247
334	81
107	365
438	467
130	401
217	196
161	81
246	181
499	2
492	7
192	102
173	250
329	202
239	353
223	358
247	176
160	367
173	203
200	87
284	263
291	247
366	97
93	380
310	325
238	202
187	250
215	284
229	279
346	166
18	49
467	389
288	130
313	493
60	338
467	198
288	279
116	284
463	197
294	399
434	239
116	333
149	84
66	275
366	365
483	130
273	315
390	7
198	247
163	320
236	228
334	378
370	1
440	188
123	348
190	290
142	202
394	205
443	275
28	163
394	146
428	365
353	251
394	239
340	160
314	1
12	146
366	402
352	15
288	398
484	49
144	239
390	36
93	43
234	13
377	130
117	380
415	455
358	111
174	419
283	356
285	429
83	499
54	189
289	417
469	205
247	238
479	486
223	284
113	108
296	338
166	420
95	213
495	365
498	102
466	121
489	19
35	458
173	262
34	253
279	499
204	490
166	340
344	177
198	159
455	21
46	338
50	94
485	467
463	36
495	181
439	228
450	416
493	467
250	274
214	106
298	228
496	291
462	194
328	27
496	360
148	363
290	120
30	1
421	365
365	261
130	273
471	368
113	25
97	74
103	365
431	471
496	247
23	121
391	72
344	219
489	391
123	260
46	423
13	352
369	365
25	101
216	437
274	176
359	242
228	78
78	268
128	386
359	369
195	41
228	326
283	19
372	0
284	320
407	366
24	455
440	401
269	72
342	96
445	190
7	209
346	21
333	480
139	149
291	118
419	164
180	237
81	399
127	471
378	95
65	155
386	390
137	178
268	322
428	340
408	202
356	498
408	228
336	250
228	289
467	186
185	205
347	213
268	366
88	484
118	320
419	498
350	110
320	276
369	283
416	7
394	26
340	417
455	365
215	176
52	27
65	378
198	279
209	412
329	359
356	279
19	188
286	31
408	95
112	170
456	338
211	454
106	234
84	358
408	401
408	78
431	41
291	242
31	315
279	41
9	326
341	319
41	113
375	71
219	23
195	19
469	475
386	166
166	118
360	406
244	81
486	368
303	484
37	394
400	317
340	317
350	430
210	121
452	93
313	36
269	428
328	293
380	395
229	162
422	365
288	365
365	428
31	238
145	338
54	36
278	15
214	365
9	365
180	365
324	454
106	222
374	24
25	277
77	205
383	252
54	196
456	138
2	410
450	352
285	189
223	241
223	41
59	485
389	190
84	233
167	122
229	170
411	366
269	460
56	408
415	319
336	332
496	228
20	333
443	489
456	365
455	371
324	194
274	363
114	41
89	69
130	340
476	261
91	146
210	429
455	202
461	288
198	361
1	203
244	42
383	193
54	180
215	469
480	16
183	212
212	351
141	365
484	1
149	362
478	352
320	78
398	162
214	50
35	121
371	48
483	429
239	79
184	294
1	198
228	273
49	30
371	238
484	0
288	422
130	274
366	81
123	92
272	289
269	262
334	376
36	252
121	274
484	194
27	259
163	365
320	137
447	372
480	379
408	137
358	388
181	176
123	402
329	83
461	319
480	397
2	31
342	92
362	137
389	341
136	174
484	488
290	146
468	85
402	365
283	247
71	27
30	228
107	165
16	260
215	494
228	52
44	99
42	305
371	365
290	324
371	261
114	253
101	78
277	233
360	288
365	49
0	291
245	137
50	300
386	396
232	314
292	125
119	42
426	333
143	242
334	369
361	27
149	365
334	265
386	274
9	228
285	29
346	98
398	110
191	238
472	33
175	27
19	96
400	211
66	0
54	238
260	365
446	451
283	13
161	212
107	367
483	190
496	67
366	472
477	153
238	197
323	43
461	196
345	224
465	78
215	291
467	469
329	330
450	102
242	78
211	232
374	439
213	365
351	391
353	207
150	99
285	250
339	432
236	114
205	408
468	320
44	179
103	2
324	44
25	264
349	219
499	268
191	156
496	258
18	160
268	96
288	320
175	93
496	101
329	371
334	262
340	149
431	391
265	320
166	322
232	142
32	381
390	220
295	460
422	0
461	194
350	360
174	365
268	130
95	161
439	394
268	405
380	440
106	93
324	96
148	21
289	373
499	85
100	78
460	333
258	152
19	130
163	96
346	56
44	137
209	491
108	93
141	190
348	499
181	87
447	180
427	87
468	198
145	181
34	87
161	496
245	101
209	399
375	233
359	365
430	170
31	41
251	117
300	35
356	224
350	263
289	23
331	314
463	161
269	365
59	402
416	324
156	467
266	365
185	365
46	132
455	70
106	240
370	365
313	166
286	228
375	205
284	199
325	130
428	170
443	205
209	212
390	229
178	430
195	340
27	65
59	369
59	14
159	320
175	2
175	387
291	146
363	365
202	83
70	78
356	371
292	295
211	161
461	365
336	275
26	137
316	407
272	238
7	112
329	198
378	302
81	50
460	365
346	420
92	23
77	368
254	39
342	32
253	117
279	365
406	202
422	484
116	81
130	291
252	455
7	365
123	131
29	1
228	150
121	13
328	106
300	160
457	356
432	341
107	320
297	274
65	275
27	112
166	114
334	85
18	286
93	130
454	19
331	247
288	284
191	81
361	41
174	494
167	420
44	338
434	43
411	365
464	341
255	300
146	197
341	459
162	294
283	131
195	283
140	252
407	60
205	332
262	17
135	228
385	372
23	23
339	99
449	49
228	176
201	12
466	365
170	366
203	252
123	326
15	239
458	186
397	99
227	499
9	274
349	408
356	160
464	101
291	63
483	375
389	35
457	99
469	315
489	198
365	356
32	365
228	101
166	263
344	194
110	365
2	212
107	455
233	177
195	117
455	15
469	472
379	366
464	402
170	106
114	229
327	350
333	349
123	371
222	159
484	121
77	284
496	365
268	101
21	332
397	247
285	332
334	263
312	39
85	365
0	365
190	2
487	15
110	163
321	238
334	110
312	161
261	428
130	17
340	455
97	247
172	101
27	263
228	342
201	320
219	469
142	365
298	35
334	154
332	181
414	369
39	268
258	228
407	7
366	212
285	253
195	398
